chord_label,normalized_value,cleaned_method_name,exp_with,r_names_used,harmonics_considered,ground_truth_type
Csus2,0.2857142857142857,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
Csus4,0.2857142857142857,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
Fm2nd,0.4285714285714285,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
Adim1st,0.7142857142857143,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
Am1st,0.1428571428571428,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
F#dim2nd,0.7142857142857143,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
CAug,0.1428571428571428,Method A,Triads,Starting from r_lower==0.25,4,Triad Explicit Ratings
CM,0.4545454545454545,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Cm,0.4545454545454545,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
FM2nd,0.0909090909090909,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
G#M1st,0.3636363636363636,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Csus2,0.4545454545454545,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Csus4,0.4545454545454545,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Fm2nd,0.3636363636363636,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Adim1st,0.7272727272727273,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Am1st,0.0909090909090909,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
F#dim2nd,0.7272727272727273,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
CAug,0.0909090909090909,Method A,Triads,Starting from r_lower==0.25,5,Triad Explicit Ratings
CM,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Cm,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
FM2nd,0.1818181818181818,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Fsus42nd,0.1818181818181818,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
G#M1st,0.3636363636363636,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Csus2,0.3636363636363636,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Csus4,0.3636363636363636,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Fm2nd,0.3636363636363636,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Adim1st,0.8181818181818182,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Am1st,0.1818181818181818,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
F#dim2nd,0.8181818181818182,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
CAug,0.0,Method A,Triads,Starting from r_lower==0.25,6,Triad Explicit Ratings
CM,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Cm,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
FM2nd,0.0,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
G#M1st,0.4545454545454545,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Csus2,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Csus4,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Fm2nd,0.4545454545454545,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Adim1st,0.6363636363636364,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Am1st,0.0,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
F#dim2nd,0.6363636363636364,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
CAug,0.0,Method A,Triads,Starting from r_lower==0.25,7,Triad Explicit Ratings
CM,0.3076923076923077,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Cm,0.3076923076923077,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
FM2nd,0.0,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
G#M1st,0.3846153846153846,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Csus2,0.2307692307692307,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Csus4,0.2307692307692307,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Fm2nd,0.3846153846153846,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Adim1st,0.6153846153846154,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Am1st,0.0,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
F#dim2nd,0.6153846153846154,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
CAug,0.0769230769230769,Method A,Triads,Starting from r_lower==0.25,8,Triad Explicit Ratings
CM,0.25,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Cm,0.25,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
FM2nd,0.0,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
G#M1st,0.4166666666666667,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Csus2,0.25,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Csus4,0.25,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Fm2nd,0.4166666666666667,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Adim1st,0.5833333333333334,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Am1st,0.0,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
F#dim2nd,0.5833333333333334,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
CAug,0.1666666666666666,Method A,Triads,Starting from r_lower==0.25,9,Triad Explicit Ratings
CM,0.4,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Cm,0.4,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
FM2nd,0.2,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
G#M1st,0.4,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Csus2,0.3333333333333333,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Csus4,0.3333333333333333,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Fm2nd,0.4,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Adim1st,0.7333333333333333,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Am1st,0.2,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
F#dim2nd,0.7333333333333333,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
CAug,0.4,Method A,Triads,Starting from r_lower==0.25,10,Triad Explicit Ratings
CM,0.3333333333333333,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Cm,0.3333333333333333,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
FM2nd,0.1111111111111111,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
G#M1st,0.4444444444444444,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Csus2,0.2222222222222222,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Csus4,0.2222222222222222,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Fm2nd,0.4444444444444444,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Adim1st,0.6666666666666666,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Am1st,0.1111111111111111,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
F#dim2nd,0.6666666666666666,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
CAug,0.3888888888888889,Method A,Triads,Starting from r_lower==0.25,11,Triad Explicit Ratings
CM,0.3684210526315789,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Cm,0.3684210526315789,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
FM2nd,0.1578947368421052,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
G#M1st,0.4210526315789473,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Csus2,0.2105263157894736,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Csus4,0.2105263157894736,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Fm2nd,0.4210526315789473,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Adim1st,0.6842105263157895,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Am1st,0.1578947368421052,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
F#dim2nd,0.6842105263157895,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
CAug,0.4736842105263157,Method A,Triads,Starting from r_lower==0.25,12,Triad Explicit Ratings
CM,0.4761904761904761,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Cm,0.4761904761904761,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
FM2nd,0.2857142857142857,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
G#M1st,0.4761904761904761,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Csus2,0.238095238095238,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Csus4,0.238095238095238,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Fm2nd,0.4761904761904761,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Adim1st,0.7142857142857143,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Am1st,0.2857142857142857,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
F#dim2nd,0.7142857142857143,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
CAug,0.6666666666666666,Method A,Triads,Starting from r_lower==0.25,13,Triad Explicit Ratings
CM,0.4782608695652174,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Cm,0.4782608695652174,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
FM2nd,0.217391304347826,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
G#M1st,0.4782608695652174,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Csus2,0.217391304347826,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Csus4,0.217391304347826,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Fm2nd,0.4782608695652174,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Adim1st,0.6521739130434783,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Am1st,0.217391304347826,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
F#dim2nd,0.6521739130434783,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
CAug,0.6086956521739131,Method A,Triads,Starting from r_lower==0.25,14,Triad Explicit Ratings
CM,0.4814814814814814,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Cm,0.4814814814814814,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
FM2nd,0.2222222222222222,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
G#M1st,0.5185185185185185,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Csus2,0.2222222222222222,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Csus4,0.2222222222222222,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Fm2nd,0.5185185185185185,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Adim1st,0.6666666666666666,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Am1st,0.2222222222222222,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
F#dim2nd,0.6666666666666666,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
CAug,0.5925925925925926,Method A,Triads,Starting from r_lower==0.25,15,Triad Explicit Ratings
CM,0.5625,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Cm,0.5625,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
FM2nd,0.28125,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
G#M1st,0.5,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Csus2,0.25,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Csus4,0.25,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Fm2nd,0.5,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Adim1st,0.6875,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Am1st,0.28125,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
F#dim2nd,0.6875,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
CAug,0.6875,Method A,Triads,Starting from r_lower==0.25,16,Triad Explicit Ratings
CM,0.5483870967741935,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Cm,0.5483870967741935,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
FM2nd,0.2580645161290322,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
G#M1st,0.5161290322580645,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Csus2,0.1935483870967742,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Csus4,0.1935483870967742,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Fm2nd,0.5161290322580645,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Adim1st,0.6129032258064516,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Am1st,0.2580645161290322,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
F#dim2nd,0.6129032258064516,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
CAug,0.6451612903225806,Method A,Triads,Starting from r_lower==0.25,17,Triad Explicit Ratings
CM,0.5151515151515151,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Cm,0.5151515151515151,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
FM2nd,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
G#M1st,0.5151515151515151,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Csus2,0.1818181818181818,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Csus4,0.1818181818181818,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Fm2nd,0.5151515151515151,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Adim1st,0.6060606060606061,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Am1st,0.2727272727272727,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
F#dim2nd,0.6060606060606061,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
CAug,0.696969696969697,Method A,Triads,Starting from r_lower==0.25,18,Triad Explicit Ratings
CM,0.5135135135135135,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Cm,0.5135135135135135,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
FM2nd,0.2432432432432432,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Fsus42nd,0.0,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
G#M1st,0.4594594594594595,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Csus2,0.1891891891891892,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Csus4,0.1891891891891892,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Fm2nd,0.4594594594594595,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Adim1st,0.5945945945945946,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Am1st,0.2432432432432432,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
F#dim2nd,0.5945945945945946,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
Cdim,1.0,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
CAug,0.5675675675675675,Method A,Triads,Starting from r_lower==0.25,19,Triad Explicit Ratings
CM,0.525,Method A,Triads,Starting from r_lower==0.25,20,Triad Explicit Ratings
